danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name
0.74,0.756,6,-7.328,0,0.0342,0.0678,0.245,0.329,0.814,124.015,audio_features,1TVeCLmOhfvBm68Okc6xmo,spotify:track:1TVeCLmOhfvBm68Okc6xmo,https://api.spotify.com/v1/tracks/1TVeCLmOhfvBm68Okc6xmo,https://api.spotify.com/v1/audio-analysis/1TVeCLmOhfvBm68Okc6xmo,167397,4,Mi Casa
0.628,0.918,4,-8.993,0,0.0373,0.0189,0.436,0.0676,0.266,117.985,audio_features,4bkHJAWyOkR15GCbMDLGry,spotify:track:4bkHJAWyOkR15GCbMDLGry,https://api.spotify.com/v1/tracks/4bkHJAWyOkR15GCbMDLGry,https://api.spotify.com/v1/audio-analysis/4bkHJAWyOkR15GCbMDLGry,248283,4,Corazon
0.859,0.689,11,-7.963,0,0.0877,0.102,0.0337,0.141,0.49,118.983,audio_features,2dwU9cQumllxZFtXgautY4,spotify:track:2dwU9cQumllxZFtXgautY4,https://api.spotify.com/v1/tracks/2dwU9cQumllxZFtXgautY4,https://api.spotify.com/v1/audio-analysis/2dwU9cQumllxZFtXgautY4,210156,4,The Dream (feat. Martina Camargo)
0.616,0.887,10,-10.041,0,0.0353,0.0169,0.698,0.193,0.162,121.995,audio_features,5SFDRa7gqB9AC7v03g2tQJ,spotify:track:5SFDRa7gqB9AC7v03g2tQJ,https://api.spotify.com/v1/tracks/5SFDRa7gqB9AC7v03g2tQJ,https://api.spotify.com/v1/audio-analysis/5SFDRa7gqB9AC7v03g2tQJ,419207,4,After Saturday Night - Monkey Safari Remix
0.603,0.762,4,-9.316,0,0.04,0.0066,0.716,0.267,0.109,121.983,audio_features,23xHKVpe8QA9Nv0yoBQQ0P,spotify:track:23xHKVpe8QA9Nv0yoBQQ0P,https://api.spotify.com/v1/tracks/23xHKVpe8QA9Nv0yoBQQ0P,https://api.spotify.com/v1/audio-analysis/23xHKVpe8QA9Nv0yoBQQ0P,164606,5,Vha Vhenda (THEMBA's Herd Mix)
0.681,0.915,0,-7.549,0,0.0423,0.00102,0.413,0.0731,0.109,121.996,audio_features,40MXr7BMh3ShPf2b9giSRt,spotify:track:40MXr7BMh3ShPf2b9giSRt,https://api.spotify.com/v1/tracks/40MXr7BMh3ShPf2b9giSRt,https://api.spotify.com/v1/audio-analysis/40MXr7BMh3ShPf2b9giSRt,436721,4,"Moth To A Flame (with The Weeknd, Moojo) - Moojo Remix"
0.783,0.881,8,-7.371,0,0.0467,0.000605,0.805,0.0661,0.139,122.966,audio_features,0m5oWTFhtRZwfArXOwckRm,spotify:track:0m5oWTFhtRZwfArXOwckRm,https://api.spotify.com/v1/tracks/0m5oWTFhtRZwfArXOwckRm,https://api.spotify.com/v1/audio-analysis/0m5oWTFhtRZwfArXOwckRm,174662,4,Ethnica
0.572,0.854,7,-6.72,0,0.0347,0.0269,0.806,0.148,0.0496,122.061,audio_features,1LNIixrmACzG6TEK1YEOyE,spotify:track:1LNIixrmACzG6TEK1YEOyE,https://api.spotify.com/v1/tracks/1LNIixrmACzG6TEK1YEOyE,https://api.spotify.com/v1/audio-analysis/1LNIixrmACzG6TEK1YEOyE,212269,4,Mawu
0.614,0.86,6,-8.543,1,0.0359,0.000331,0.835,0.069,0.164,121.993,audio_features,0dujwp2I4mBJGG6KvFN6L8,spotify:track:0dujwp2I4mBJGG6KvFN6L8,https://api.spotify.com/v1/tracks/0dujwp2I4mBJGG6KvFN6L8,https://api.spotify.com/v1/audio-analysis/0dujwp2I4mBJGG6KvFN6L8,192896,4,Bame Dame
0.681,0.877,0,-6.532,1,0.0367,0.00889,0.885,0.0945,0.128,122.01,audio_features,6olpmATWho4waNlcAKJQKo,spotify:track:6olpmATWho4waNlcAKJQKo,https://api.spotify.com/v1/tracks/6olpmATWho4waNlcAKJQKo,https://api.spotify.com/v1/audio-analysis/6olpmATWho4waNlcAKJQKo,253770,4,Viagem Ao Centro Do Eu (Coragem)
0.672,0.742,9,-8.837,1,0.05,0.0229,0.615,0.0766,0.701,118.005,audio_features,5yXoXL2SrjM0XjFyGWPVkY,spotify:track:5yXoXL2SrjM0XjFyGWPVkY,https://api.spotify.com/v1/tracks/5yXoXL2SrjM0XjFyGWPVkY,https://api.spotify.com/v1/audio-analysis/5yXoXL2SrjM0XjFyGWPVkY,492750,4,Buya
0.714,0.919,9,-7.109,0,0.112,0.00842,0.124,0.277,0.233,123.94,audio_features,7HOpwF0tnh3jL1twtDw5JY,spotify:track:7HOpwF0tnh3jL1twtDw5JY,https://api.spotify.com/v1/tracks/7HOpwF0tnh3jL1twtDw5JY,https://api.spotify.com/v1/audio-analysis/7HOpwF0tnh3jL1twtDw5JY,212000,4,El Vento
0.667,0.93,6,-6.73,0,0.0457,0.000201,0.261,0.113,0.496,122.995,audio_features,01gX89MGXHrc6pReWy2jBJ,spotify:track:01gX89MGXHrc6pReWy2jBJ,https://api.spotify.com/v1/tracks/01gX89MGXHrc6pReWy2jBJ,https://api.spotify.com/v1/audio-analysis/01gX89MGXHrc6pReWy2jBJ,249786,4,Ancestral Praise feat. Reine Mash
0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,audio_features,6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,195824,4,Si Antes Te Hubiera Conocido
0.717,0.656,7,-4.449,1,0.0797,0.141,2.96e-05,0.0661,0.695,175.956,audio_features,2btNsI4OvcVl7SAHQQDHFB,spotify:track:2btNsI4OvcVl7SAHQQDHFB,https://api.spotify.com/v1/tracks/2btNsI4OvcVl7SAHQQDHFB,https://api.spotify.com/v1/audio-analysis/2btNsI4OvcVl7SAHQQDHFB,157453,4,Mirame
0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,audio_features,6XjDF6nds4DE2BBbagZol6,spotify:track:6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6,https://api.spotify.com/v1/audio-analysis/6XjDF6nds4DE2BBbagZol6,222000,4,Gata Only
0.814,0.739,10,-3.887,0,0.0702,0.0366,0.0,0.12,0.377,97.999,audio_features,1lPWHfrvpun8ZnxrWp3HH8,spotify:track:1lPWHfrvpun8ZnxrWp3HH8,https://api.spotify.com/v1/tracks/1lPWHfrvpun8ZnxrWp3HH8,https://api.spotify.com/v1/audio-analysis/1lPWHfrvpun8ZnxrWp3HH8,254493,4,Porsche Carrera
0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,audio_features,5bi0gh89wRuH2OgjdAKFsb,spotify:track:5bi0gh89wRuH2OgjdAKFsb,https://api.spotify.com/v1/tracks/5bi0gh89wRuH2OgjdAKFsb,https://api.spotify.com/v1/audio-analysis/5bi0gh89wRuH2OgjdAKFsb,193039,4,Santa
0.827,0.677,9,-6.342,1,0.072,0.0529,0.0,0.402,0.599,91.985,audio_features,0QoaFLmBJyuVuzOIGy6iCS,spotify:track:0QoaFLmBJyuVuzOIGy6iCS,https://api.spotify.com/v1/tracks/0QoaFLmBJyuVuzOIGy6iCS,https://api.spotify.com/v1/audio-analysis/0QoaFLmBJyuVuzOIGy6iCS,229738,4,LA RANGER (feat. Myke Towers)
0.734,0.578,1,-4.147,1,0.295,0.155,0.000242,0.113,0.88,199.997,audio_features,13BDiikG6y5o5cQTK0HpW6,spotify:track:13BDiikG6y5o5cQTK0HpW6,https://api.spotify.com/v1/tracks/13BDiikG6y5o5cQTK0HpW6,https://api.spotify.com/v1/audio-analysis/13BDiikG6y5o5cQTK0HpW6,142022,4,Soltera - W Sound 01
0.81,0.487,5,-3.737,0,0.174,0.0914,0.0,0.143,0.647,199.962,audio_features,6ZCfGA0bPM50DPmcSlJKGY,spotify:track:6ZCfGA0bPM50DPmcSlJKGY,https://api.spotify.com/v1/tracks/6ZCfGA0bPM50DPmcSlJKGY,https://api.spotify.com/v1/audio-analysis/6ZCfGA0bPM50DPmcSlJKGY,154969,4,HABLAME CLARO
0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,audio_features,7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi,196800,4,LUNA
0.763,0.626,5,-5.637,0,0.0433,0.0859,0.225,0.205,0.78,100.02,audio_features,5Uptvz6j1sjDKxidAcnH2L,spotify:track:5Uptvz6j1sjDKxidAcnH2L,https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L,https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L,156171,4,SI NO ES CONTIGO
0.733,0.527,0,-5.985,0,0.0486,0.364,0.0,0.0999,0.371,110.045,audio_features,4YnmQG1fnJR9LnTZtix70T,spotify:track:4YnmQG1fnJR9LnTZtix70T,https://api.spotify.com/v1/tracks/4YnmQG1fnJR9LnTZtix70T,https://api.spotify.com/v1/audio-analysis/4YnmQG1fnJR9LnTZtix70T,321742,4,WYA REMIX RED
0.587,0.647,4,-3.385,0,0.327,0.619,0.0,0.106,0.686,90.123,audio_features,0DWdj2oZMBFSzRsi2Cvfzf,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/tracks/0DWdj2oZMBFSzRsi2Cvfzf,https://api.spotify.com/v1/audio-analysis/0DWdj2oZMBFSzRsi2Cvfzf,197933,4,TQG
0.812,0.479,2,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,audio_features,2UW7JaomAMuX9pZrjVpHAU,spotify:track:2UW7JaomAMuX9pZrjVpHAU,https://api.spotify.com/v1/tracks/2UW7JaomAMuX9pZrjVpHAU,https://api.spotify.com/v1/audio-analysis/2UW7JaomAMuX9pZrjVpHAU,234353,4,La Bebe - Remix
0.841,0.752,2,-4.735,1,0.105,0.167,0.00046,0.949,0.67,100.076,audio_features,3OJDtCdYs8QJnui708tEU3,spotify:track:3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/tracks/3OJDtCdYs8QJnui708tEU3,https://api.spotify.com/v1/audio-analysis/3OJDtCdYs8QJnui708tEU3,214643,4,Soltera
0.821,0.803,8,-2.902,0,0.0698,0.341,7.18e-06,0.27,0.282,93.984,audio_features,0bZ5NMULGjx65BhgXTfA33,spotify:track:0bZ5NMULGjx65BhgXTfA33,https://api.spotify.com/v1/tracks/0bZ5NMULGjx65BhgXTfA33,https://api.spotify.com/v1/audio-analysis/0bZ5NMULGjx65BhgXTfA33,179893,4,Cinco Estrellas
0.775,0.581,1,-3.621,0,0.108,0.617,8.33e-06,0.0957,0.658,104.977,audio_features,1fTjqf10accJCDYstPwwZ6,spotify:track:1fTjqf10accJCDYstPwwZ6,https://api.spotify.com/v1/tracks/1fTjqf10accJCDYstPwwZ6,https://api.spotify.com/v1/audio-analysis/1fTjqf10accJCDYstPwwZ6,156577,4,Ohnana
0.753,0.61,5,-5.527,0,0.0517,0.176,0.0,0.183,0.802,141.958,audio_features,6rZno3nqeT7hv2PnSWRuYS,spotify:track:6rZno3nqeT7hv2PnSWRuYS,https://api.spotify.com/v1/tracks/6rZno3nqeT7hv2PnSWRuYS,https://api.spotify.com/v1/audio-analysis/6rZno3nqeT7hv2PnSWRuYS,183536,4,YOGURCITO
0.805,0.581,6,-5.091,0,0.0601,0.0303,0.0202,0.0933,0.528,99.973,audio_features,6PhRhocBXP4y7NpciGmzra,spotify:track:6PhRhocBXP4y7NpciGmzra,https://api.spotify.com/v1/tracks/6PhRhocBXP4y7NpciGmzra,https://api.spotify.com/v1/audio-analysis/6PhRhocBXP4y7NpciGmzra,177600,4,Después De La 1
0.786,0.707,7,-4.386,0,0.0635,0.0399,0.0,0.121,0.691,82.045,audio_features,2gmd7lY3QSzLh0xIY4cRvi,spotify:track:2gmd7lY3QSzLh0xIY4cRvi,https://api.spotify.com/v1/tracks/2gmd7lY3QSzLh0xIY4cRvi,https://api.spotify.com/v1/audio-analysis/2gmd7lY3QSzLh0xIY4cRvi,225373,4,SE ME OLVIDA
0.744,0.727,4,-5.238,0,0.0649,0.211,4.83e-05,0.351,0.847,155.945,audio_features,7ExDiKtnpUtoikn2yfQd54,spotify:track:7ExDiKtnpUtoikn2yfQd54,https://api.spotify.com/v1/tracks/7ExDiKtnpUtoikn2yfQd54,https://api.spotify.com/v1/audio-analysis/7ExDiKtnpUtoikn2yfQd54,155385,4,NECESIDAD
0.751,0.739,9,-3.649,0,0.0789,0.133,0.0,0.141,0.795,94.065,audio_features,57pj5sOWSCAqZm088LMcE4,spotify:track:57pj5sOWSCAqZm088LMcE4,https://api.spotify.com/v1/tracks/57pj5sOWSCAqZm088LMcE4,https://api.spotify.com/v1/audio-analysis/57pj5sOWSCAqZm088LMcE4,186464,4,Oe Bebé
0.805,0.89,11,-1.502,0,0.0634,0.0704,0.0,0.121,0.489,93.037,audio_features,0rNqDh9zWWJVTLS4VfceHP,spotify:track:0rNqDh9zWWJVTLS4VfceHP,https://api.spotify.com/v1/tracks/0rNqDh9zWWJVTLS4VfceHP,https://api.spotify.com/v1/audio-analysis/0rNqDh9zWWJVTLS4VfceHP,180360,4,Brickell
0.703,0.617,5,-5.696,1,0.151,0.215,6.11e-06,0.433,0.486,173.97,audio_features,43PiEypaceH339CSNiggyj,spotify:track:43PiEypaceH339CSNiggyj,https://api.spotify.com/v1/tracks/43PiEypaceH339CSNiggyj,https://api.spotify.com/v1/audio-analysis/43PiEypaceH339CSNiggyj,275862,4,BBY BOO - REMIX
0.819,0.861,0,-3.322,1,0.0491,0.0286,0.000836,0.0676,0.905,97.014,audio_features,0zNMdrDEs5N0JPQ7RYQZln,spotify:track:0zNMdrDEs5N0JPQ7RYQZln,https://api.spotify.com/v1/tracks/0zNMdrDEs5N0JPQ7RYQZln,https://api.spotify.com/v1/audio-analysis/0zNMdrDEs5N0JPQ7RYQZln,150928,4,QUEMA
0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,audio_features,7iQXYTyuG13aoeHxGG28Nh,spotify:track:7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh,162768,4,PERRO NEGRO
0.864,0.859,5,-3.313,0,0.164,0.0551,0.0268,0.125,0.66,100.019,audio_features,221RtuzRPf1vYoLl53mV6S,spotify:track:221RtuzRPf1vYoLl53mV6S,https://api.spotify.com/v1/tracks/221RtuzRPf1vYoLl53mV6S,https://api.spotify.com/v1/audio-analysis/221RtuzRPf1vYoLl53mV6S,200300,4,LA FOTICO
0.912,0.7,6,-3.331,0,0.068,0.163,0.0,0.174,0.535,106.981,audio_features,505v13epFXodT9fVAJ6h8k,spotify:track:505v13epFXodT9fVAJ6h8k,https://api.spotify.com/v1/tracks/505v13epFXodT9fVAJ6h8k,https://api.spotify.com/v1/audio-analysis/505v13epFXodT9fVAJ6h8k,170480,4,AMARGURA
0.819,0.675,7,-4.281,1,0.0727,0.0318,0.0,0.289,0.602,92.99,audio_features,63pLfjK6FvcYJYMGwtHjd6,spotify:track:63pLfjK6FvcYJYMGwtHjd6,https://api.spotify.com/v1/tracks/63pLfjK6FvcYJYMGwtHjd6,https://api.spotify.com/v1/audio-analysis/63pLfjK6FvcYJYMGwtHjd6,207747,4,SORRY 4 THAT MUCH
0.794,0.729,4,-5.424,0,0.111,0.181,0.0,0.105,0.54,92.967,audio_features,7s4emXHJwAuo5VvGBXmnBL,spotify:track:7s4emXHJwAuo5VvGBXmnBL,https://api.spotify.com/v1/tracks/7s4emXHJwAuo5VvGBXmnBL,https://api.spotify.com/v1/audio-analysis/7s4emXHJwAuo5VvGBXmnBL,201936,4,offline
0.848,0.811,7,-3.287,0,0.0479,0.255,0.00204,0.116,0.514,97.004,audio_features,0B23bjg6n7mQOATyOVNjVG,spotify:track:0B23bjg6n7mQOATyOVNjVG,https://api.spotify.com/v1/tracks/0B23bjg6n7mQOATyOVNjVG,https://api.spotify.com/v1/audio-analysis/0B23bjg6n7mQOATyOVNjVG,190567,4,Dolida
0.843,0.741,7,-7.486,0,0.293,0.541,1.88e-06,0.0879,0.45,169.933,audio_features,3XB5uhhlYSnkxpSihkNQwh,spotify:track:3XB5uhhlYSnkxpSihkNQwh,https://api.spotify.com/v1/tracks/3XB5uhhlYSnkxpSihkNQwh,https://api.spotify.com/v1/audio-analysis/3XB5uhhlYSnkxpSihkNQwh,172798,4,QLONA
0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,audio_features,2kz1YOhJiNubjigR1gB1VX,spotify:track:2kz1YOhJiNubjigR1gB1VX,https://api.spotify.com/v1/tracks/2kz1YOhJiNubjigR1gB1VX,https://api.spotify.com/v1/audio-analysis/2kz1YOhJiNubjigR1gB1VX,197053,4,DILUVIO
0.8,0.738,7,-4.26,1,0.0691,0.372,0.00877,0.19,0.267,103.008,audio_features,7iUtQNMRB8ZkKC4AmEuCJC,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,https://api.spotify.com/v1/tracks/7iUtQNMRB8ZkKC4AmEuCJC,https://api.spotify.com/v1/audio-analysis/7iUtQNMRB8ZkKC4AmEuCJC,174230,4,LA FALDA
0.677,0.695,4,-8.404,1,0.381,0.136,0.0,0.669,0.176,103.848,audio_features,5PDXWKryvv1SRcmSozUdTZ,spotify:track:5PDXWKryvv1SRcmSozUdTZ,https://api.spotify.com/v1/tracks/5PDXWKryvv1SRcmSozUdTZ,https://api.spotify.com/v1/audio-analysis/5PDXWKryvv1SRcmSozUdTZ,144466,4,TBC (KARMA)
0.692,0.633,7,-3.085,0,0.0721,0.039,4.09e-05,0.118,0.319,98.088,audio_features,2Yc3MHpZ9R5UCIz78E20AQ,spotify:track:2Yc3MHpZ9R5UCIz78E20AQ,https://api.spotify.com/v1/tracks/2Yc3MHpZ9R5UCIz78E20AQ,https://api.spotify.com/v1/audio-analysis/2Yc3MHpZ9R5UCIz78E20AQ,90613,4,ALAKRAN
0.634,0.725,5,-4.945,0,0.0587,0.0776,0.0,0.211,0.795,159.845,audio_features,54zcJnb3tp9c5OVKREZ1Is,spotify:track:54zcJnb3tp9c5OVKREZ1Is,https://api.spotify.com/v1/tracks/54zcJnb3tp9c5OVKREZ1Is,https://api.spotify.com/v1/audio-analysis/54zcJnb3tp9c5OVKREZ1Is,154375,4,MI EX TENÍA RAZÓN
0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,audio_features,05WVKTdZhlIMX4qqMLuo0f,spotify:track:05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,197333,4,BELLAKEO
0.813,0.866,7,-3.239,1,0.0851,0.17,0.0,0.0421,0.647,99.994,audio_features,6gMj2DzKR2PjrrbNSwcGFR,spotify:track:6gMj2DzKR2PjrrbNSwcGFR,https://api.spotify.com/v1/tracks/6gMj2DzKR2PjrrbNSwcGFR,https://api.spotify.com/v1/audio-analysis/6gMj2DzKR2PjrrbNSwcGFR,235200,4,OA
0.713,0.59,1,-6.314,0,0.0823,0.604,5.47e-05,0.191,0.494,82.983,audio_features,08LQUEIr3H2IE8pmRDz9Y3,spotify:track:08LQUEIr3H2IE8pmRDz9Y3,https://api.spotify.com/v1/tracks/08LQUEIr3H2IE8pmRDz9Y3,https://api.spotify.com/v1/audio-analysis/08LQUEIr3H2IE8pmRDz9Y3,155744,4,Gracias por Todo
0.831,0.643,4,-4.659,0,0.0568,0.388,6.94e-05,0.374,0.57,97.013,audio_features,1pymWRCuZfCd0zdiBJo0Hj,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,https://api.spotify.com/v1/tracks/1pymWRCuZfCd0zdiBJo0Hj,https://api.spotify.com/v1/audio-analysis/1pymWRCuZfCd0zdiBJo0Hj,145343,4,REAL GANGSTA LOVE
0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029,audio_features,3HqcNJdZ2seoGxhn0wVNDK,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,https://api.spotify.com/v1/tracks/3HqcNJdZ2seoGxhn0wVNDK,https://api.spotify.com/v1/audio-analysis/3HqcNJdZ2seoGxhn0wVNDK,207627,4,PROVENZA
0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,audio_features,7ABLbnD53cQK00mhcaOUVG,spotify:track:7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/audio-analysis/7ABLbnD53cQK00mhcaOUVG,197920,4,LALA
0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,Hey Mor
0.712,0.851,1,-3.566,1,0.0531,0.142,1.58e-05,0.518,0.316,91.991,audio_features,1q7LGi82JjWM8gf3XPFGel,spotify:track:1q7LGi82JjWM8gf3XPFGel,https://api.spotify.com/v1/tracks/1q7LGi82JjWM8gf3XPFGel,https://api.spotify.com/v1/audio-analysis/1q7LGi82JjWM8gf3XPFGel,180352,4,Epica
0.564,0.477,0,-6.786,1,0.388,0.852,0.0,0.142,0.57,80.891,audio_features,6otePxalBK8AVa20xhZYVQ,spotify:track:6otePxalBK8AVa20xhZYVQ,https://api.spotify.com/v1/tracks/6otePxalBK8AVa20xhZYVQ,https://api.spotify.com/v1/audio-analysis/6otePxalBK8AVa20xhZYVQ,164387,4,MIENTRAS ME CURO DEL CORA
0.846,0.755,10,-2.47,0,0.0738,0.0361,0.0,0.0448,0.883,96.002,audio_features,0GJwUAlBMJTbY4VE7iE761,spotify:track:0GJwUAlBMJTbY4VE7iE761,https://api.spotify.com/v1/tracks/0GJwUAlBMJTbY4VE7iE761,https://api.spotify.com/v1/audio-analysis/0GJwUAlBMJTbY4VE7iE761,205145,4,UNA NOCHE EN MEDELLÍN - REMIX
0.726,0.831,8,-2.035,0,0.12,0.0139,3.71e-06,0.0891,0.489,95.997,audio_features,2B1S3g2M4qObq4pTzuEYGD,spotify:track:2B1S3g2M4qObq4pTzuEYGD,https://api.spotify.com/v1/tracks/2B1S3g2M4qObq4pTzuEYGD,https://api.spotify.com/v1/audio-analysis/2B1S3g2M4qObq4pTzuEYGD,152500,4,SI SABE FERXXO
0.715,0.642,10,-7.492,0,0.0515,0.0687,0.0,0.0997,0.169,105.964,audio_features,4PA1wK0leCjmRZlP5dQ8Lv,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv,https://api.spotify.com/v1/tracks/4PA1wK0leCjmRZlP5dQ8Lv,https://api.spotify.com/v1/audio-analysis/4PA1wK0leCjmRZlP5dQ8Lv,191321,4,El Cielo
0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,0.695,87.961,audio_features,5jzEwSyyymBlf1fa1o39T2,spotify:track:5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/tracks/5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/audio-analysis/5jzEwSyyymBlf1fa1o39T2,193636,4,512
0.728,0.74,11,-3.091,1,0.111,0.0795,0.0,0.109,0.651,92.967,audio_features,78CwS415VgyuUnscUavVPz,spotify:track:78CwS415VgyuUnscUavVPz,https://api.spotify.com/v1/tracks/78CwS415VgyuUnscUavVPz,https://api.spotify.com/v1/audio-analysis/78CwS415VgyuUnscUavVPz,190323,4,EMPELOTICA
0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4,Hotel California - 2013 Remaster
0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4,"Paint It, Black"
0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4,Fortunate Son
0.445,0.952,6,-5.321,1,0.0522,0.09,0.0843,0.112,0.624,125.304,audio_features,7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4,Sweet Child O' Mine
0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107,4,Seven Nation Army
0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,audio_features,57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,292880,4,Thunderstruck
0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,audio_features,1xsYj84j7hUDDnTTerGWlH,spotify:track:1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/tracks/1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/audio-analysis/1xsYj84j7hUDDnTTerGWlH,267597,4,Dream On
0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,audio_features,5sICkBXVmaCQk5aISGR3x1,spotify:track:5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/tracks/5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/audio-analysis/5sICkBXVmaCQk5aISGR3x1,331267,4,Enter Sandman
0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,audio_features,5MMnwYs0hIxkENRsbkWJ2G,spotify:track:5MMnwYs0hIxkENRsbkWJ2G,https://api.spotify.com/v1/tracks/5MMnwYs0hIxkENRsbkWJ2G,https://api.spotify.com/v1/audio-analysis/5MMnwYs0hIxkENRsbkWJ2G,340742,4,Smoke on the Water
